date,card,merchant,description,amount,category,is_payment
2025-06-08,"Chase Sapphire","SQ *COFFEEBAR REDWOOD CIT Redwood City CA","SQ *COFFEEBAR REDWOOD CIT Redwood City CA",5.5,,0
2025-06-07,"Chase Sapphire","CL *Chase Travel TRIPCHRG.COM VA","CL *Chase Travel TRIPCHRG.COM VA",333.31,,0
2025-06-07,"Chase Sapphire","TST*COPAL - SANTA CRUZ Santa Cruz CA","TST*COPAL - SANTA CRUZ Santa Cruz CA",95.79,,0
2025-06-07,"Chase Sapphire","TST*FIRST AWAKENINGS - P Monterey CA","TST*FIRST AWAKENINGS - P Monterey CA",43.05,,0
2025-06-07,"Chase Sapphire","IN-N-OUT SEASIDE SEASIDE CA","IN-N-OUT SEASIDE SEASIDE CA",27.15,,0
2025-06-07,"Chase Sapphire","TST*CARMEL BAKERY Carmel-by-the CA","TST*CARMEL BAKERY Carmel-by-the CA",24.7,,0
2025-06-07,"Chase Sapphire","DD *DOORDASH THAIPHOON 855-431-0459 CA","DD *DOORDASH THAIPHOON 855-431-0459 CA",21.62,,0
2025-06-07,"Chase Sapphire","17 MILE DRIVE GATES 800-8770597 CA","17 MILE DRIVE GATES 800-8770597 CA",12.25,,0
2025-06-06,"Chase Sapphire","PAY* HANDY.COM-JUN06 HANDY.COM IN","PAY* HANDY.COM-JUN06 HANDY.COM IN",215,,0
2025-06-06,"Chase Sapphire","DD *DOORDASH HUMMUSMED 855-431-0459 CA","DD *DOORDASH HUMMUSMED 855-431-0459 CA",79.16,,0
2025-06-06,"Chase Sapphire","PALO ALTO SOL PALO ALTO CA","PALO ALTO SOL PALO ALTO CA",71,,0
2025-06-06,"Chase Sapphire","SQ *VERVE COFFEE UNIVERSI Palo Alto CA","SQ *VERVE COFFEE UNIVERSI Palo Alto CA",38.32,,0
2025-06-06,"Chase Sapphire","NYTIMES* 800-698-4637 NY","NYTIMES* 800-698-4637 NY",23,,0
2025-06-05,"Chase Sapphire","Payment Thank You - Web","Payment Thank You - Web",4133.31,,1
2025-06-05,"Chase Sapphire","DD *DOORDASH KAJIKEN 855-431-0459 CA","DD *DOORDASH KAJIKEN 855-431-0459 CA",114.6,,0
2025-06-05,"Chase Sapphire","GAMELANDIA PALO ALTO CA","GAMELANDIA PALO ALTO CA",16.36,,0
2025-06-05,"Chase Sapphire","SQ *VERVE COFFEE UNIVERSI Palo Alto CA","SQ *VERVE COFFEE UNIVERSI Palo Alto CA",11,,0
2025-06-05,"Chase Sapphire","Zipcar Toll APR24 175-76872808 MA","Zipcar Toll APR24 175-76872808 MA",9,,0
2025-06-04,"Chase Sapphire","DD *DOORDASH SAFEWAY 855-431-0459 CA","DD *DOORDASH SAFEWAY 855-431-0459 CA",359.98,,0
2025-06-04,"Chase Sapphire","MASTER OH SANTA CLARA CA","MASTER OH SANTA CLARA CA",236.97,,0
2025-06-04,"Chase Sapphire","DD *DOORDASH RISEWOODF 855-431-0459 CA","DD *DOORDASH RISEWOODF 855-431-0459 CA",91.54,,0
2025-06-04,"Chase Sapphire","APPLE.COM/BILL 866-712-7753 CA","APPLE.COM/BILL 866-712-7753 CA",14.38,,0
2025-06-04,"Chase Sapphire","APPLE.COM/BILL 866-712-7753 CA","APPLE.COM/BILL 866-712-7753 CA",9.99,,0
2025-06-04,"Chase Sapphire","PAYPAL *UBER 866-576-1039 CA","PAYPAL *UBER 866-576-1039 CA",9.99,,0
2025-06-03,"Chase Sapphire","OPENAI *CHATGPT SUBSCR OPENAI.COM CA","OPENAI *CHATGPT SUBSCR OPENAI.COM CA",217.75,,0
2025-06-03,"Chase Sapphire","DD *DOORDASH ELSINALOE 855-431-0459 CA","DD *DOORDASH ELSINALOE 855-431-0459 CA",61.66,,0
2025-06-02,"Chase Sapphire","SQ *YAYOI Palo Alto CA","SQ *YAYOI Palo Alto CA",94.78,,0
2025-06-02,"Chase Sapphire","SQ *BLUE BOTTLE COFFEE Palo Alto CA","SQ *BLUE BOTTLE COFFEE Palo Alto CA",6.5,,0
2025-06-01,"Chase Sapphire","WHOLEFDS PAL 10005 PALO ALTO CA","WHOLEFDS PAL 10005 PALO ALTO CA",119.29,,0
2025-06-01,"Chase Sapphire","UBER *TRIP HELP.UBER.COM 800-5928996 CA","UBER *TRIP HELP.UBER.COM 800-5928996 CA",26.63,,0
2025-06-01,"Chase Sapphire","Spotify USA 877-7781161 NY","Spotify USA 877-7781161 NY",19.99,,0
2025-06-01,"Chase Sapphire","SQ *VERVE COFFEE UNIVERSI Palo Alto CA","SQ *VERVE COFFEE UNIVERSI Palo Alto CA",17.82,,0
2025-06-01,"Chase Sapphire","SQ *BLUE BOTTLE COFFEE Palo Alto CA","SQ *BLUE BOTTLE COFFEE Palo Alto CA",6.5,,0
2025-05-31,"Chase Sapphire","TST*TWELVEMONTH Burlingame CA","TST*TWELVEMONTH Burlingame CA",107.59,,0
2025-05-31,"Chase Sapphire","DD *DOORDASH KAJIKEN 855-431-0459 CA","DD *DOORDASH KAJIKEN 855-431-0459 CA",97.54,,0
2025-05-31,"Chase Sapphire","LEMONADE INSURANCE LEMONADE.COM NY","LEMONADE INSURANCE LEMONADE.COM NY",88.25,,0
2025-05-31,"Chase Sapphire","TST*DOPPIO ZERO - SAN CA San Carlos CA","TST*DOPPIO ZERO - SAN CA San Carlos CA",66.15,,0
2025-05-31,"Chase Sapphire","TST* BARRELHOUSE BURLINGA BURLINGAME CA","TST* BARRELHOUSE BURLINGA BURLINGAME CA",44.09,,0
2025-05-31,"Chase Sapphire","SQ *VERVE COFFEE UNIVERSI Palo Alto CA","SQ *VERVE COFFEE UNIVERSI Palo Alto CA",12.82,,0
2025-05-30,"Amex Delta",DELTA,"DELTA AIR LINES",186.01,Travel-Airline,0
2025-05-30,"Chase Sapphire","J CREW 800-562-0258 VA","J CREW 800-562-0258 VA",68.81,,0
2025-05-30,"Chase Sapphire","DD *DOORDASH OX9LANZHO 855-431-0459 CA","DD *DOORDASH OX9LANZHO 855-431-0459 CA",64.81,,0
2025-05-30,"Chase Sapphire","CLIPPER SYSTEMS MOBILE #1 CONCORD CA","CLIPPER SYSTEMS MOBILE #1 CONCORD CA",20,,0
2025-05-30,"Chase Sapphire","UBER *TRIP HELP.UBER.COM 800-5928996 CA","UBER *TRIP HELP.UBER.COM 800-5928996 CA",14.54,,0
2025-05-30,"Chase Sapphire","UBER *TRIP HELP.UBER.COM 800-5928996 CA","UBER *TRIP HELP.UBER.COM 800-5928996 CA",14.17,,0
2025-05-30,"Chase Sapphire","UBER *TRIP HELP.UBER.COM San Francisco CA","UBER *TRIP HELP.UBER.COM San Francisco CA",10.43,,0
2025-05-30,"Chase Sapphire","SQ *BUSY LIZZY?S BAKED GO BURLINGAME CA","SQ *BUSY LIZZY?S BAKED GO BURLINGAME CA",9.78,,0
2025-05-30,"Chase Sapphire","PEET'S #04502 BELMONT CA","PEET'S #04502 BELMONT CA",4.55,,0
2025-05-29,"Chase Sapphire","DD *DOORDASH RISEWOODF 855-431-0459 CA","DD *DOORDASH RISEWOODF 855-431-0459 CA",115.72,,0
2025-05-29,"Chase Sapphire","ZHANGLIANG MALATANG SAN MATEO CA","ZHANGLIANG MALATANG SAN MATEO CA",34.76,,0
2025-05-29,"Chase Sapphire","DD *DOORDASH NANXIANGS 855-431-0459 CA","DD *DOORDASH NANXIANGS 855-431-0459 CA",32.61,,0
2025-05-29,"Chase Sapphire","UBER *TRIP HELP.UBER.COM 800-5928996 CA","UBER *TRIP HELP.UBER.COM 800-5928996 CA",22.95,,0
2025-05-29,"Chase Sapphire","Zipcar Toll APR24 175-76872808 MA","Zipcar Toll APR24 175-76872808 MA",18.31,,0
2025-05-29,"Chase Sapphire","UBER *TRIP HELP.UBER.COM 800-5928996 CA","UBER *TRIP HELP.UBER.COM 800-5928996 CA",17.63,,0
2025-05-29,"Chase Sapphire","UBER *TRIP HELP.UBER.COM 800-5928996 CA","UBER *TRIP HELP.UBER.COM 800-5928996 CA",10.79,,0
2025-05-29,"Chase Sapphire","UBER *TRIP HELP.UBER.COM 800-5928996 CA","UBER *TRIP HELP.UBER.COM 800-5928996 CA",9.36,,0
2025-05-29,"Chase Sapphire","DD *DOORDASH DASHMART 855-431-0459 CA","DD *DOORDASH DASHMART 855-431-0459 CA",8.61,,0
2025-05-28,"Chase Sapphire","LYFT *1 RIDE 05-26 HELP.LYFT.COM CA","LYFT *1 RIDE 05-26 HELP.LYFT.COM CA",32.39,,0
2025-05-28,"Chase Sapphire","DD *DOORDASH CHODANGGO 855-431-0459 CA","DD *DOORDASH CHODANGGO 855-431-0459 CA",23.62,,0
2025-05-28,"Chase Sapphire","DD *DOORDASH HOJOKBAN 855-431-0459 CA","DD *DOORDASH HOJOKBAN 855-431-0459 CA",20.31,,0
2025-05-28,"Chase Sapphire","SQ *CHUCK DONUTS Belmont CA","SQ *CHUCK DONUTS Belmont CA",17.54,,0
2025-05-28,"Chase Sapphire","UBER *TRIP HELP.UBER.COM San Francisco CA","UBER *TRIP HELP.UBER.COM San Francisco CA",14.22,,0
2025-05-28,"Chase Sapphire","DD *DOORDASH SAMWOOJUN 855-431-0459 CA","DD *DOORDASH SAMWOOJUN 855-431-0459 CA",14.06,,0
2025-05-28,"Chase Sapphire","TST* SUNRIGHT TEA STUDIO BURLINGAME CA","TST* SUNRIGHT TEA STUDIO BURLINGAME CA",12.3,,0
2025-05-27,"Chase Sapphire","PY *EAST VILLAGE 404-201-6612 NY","PY *EAST VILLAGE 404-201-6612 NY",257,,0
2025-05-27,"Chase Sapphire","VPN* MCSJBGZBU6 GOTHENBURG, S","VPN* MCSJBGZBU6 GOTHENBURG, S",68.36,,0
2025-05-27,"Chase Sapphire","CLIPPER SYSTEMS MOBILE #1 CONCORD CA","CLIPPER SYSTEMS MOBILE #1 CONCORD CA",20,,0
2025-05-27,"Chase Sapphire","PEET'S #04502 BELMONT CA","PEET'S #04502 BELMONT CA",5.05,,0
2025-05-27,"Chase Sapphire","CITY OF BURLINGAME-PARKI BURLINGAME CA","CITY OF BURLINGAME-PARKI BURLINGAME CA",2,,0
2025-05-26,"Chase Sapphire","CITIBIK*3 RIDES HELP.LYFT.COM CA","CITIBIK*3 RIDES HELP.LYFT.COM CA",9.26,,0
2025-05-26,"Chase Sapphire","OCULUS *H2G8WS8DF2 650-5434800 CA","OCULUS *H2G8WS8DF2 650-5434800 CA",8.7,,0
2025-05-26,"Chase Sapphire","MTA*LIRR ETIX TICKET 718-217-5477 NY","MTA*LIRR ETIX TICKET 718-217-5477 NY",5,,0
2025-05-25,"Chase Sapphire","Relaise de venise New york NY","Relaise de venise New york NY",120.2,,0
2025-05-25,"Chase Sapphire","SQ *KOBRICK COFFEE CO. New York NY","SQ *KOBRICK COFFEE CO. New York NY",15.92,,0
2025-05-25,"Chase Sapphire","SQ *11TH STREET CAFE New York NY","SQ *11TH STREET CAFE New York NY",12.52,,0
2025-05-25,"Chase Sapphire","MTA*NYCT PAYGO NEW YORK NY","MTA*NYCT PAYGO NEW YORK NY",8.5,,0
2025-05-25,"Chase Sapphire","MTA*NYCT PAYGO NEW YORK NY","MTA*NYCT PAYGO NEW YORK NY",2.9,,0
2025-05-24,"Chase Sapphire","LS The Dolar Shop Manh New York NY","LS The Dolar Shop Manh New York NY",126.99,,0
2025-05-24,"Chase Sapphire","SQ *CENTRAL PARK DOCKSIDE New York NY","SQ *CENTRAL PARK DOCKSIDE New York NY",51.55,,0
2025-05-24,"Chase Sapphire","Amazon.com*NZ7C555X0 Amzn.com/bill WA","Amazon.com*NZ7C555X0 Amzn.com/bill WA",34.95,,0
2025-05-24,"Chase Sapphire","EATALY NY CATAPULT NEW YORK NY","EATALY NY CATAPULT NEW YORK NY",29.6,,0
2025-05-24,"Chase Sapphire","SQ *LA COLOMBE - TERMINAL New York NY","SQ *LA COLOMBE - TERMINAL New York NY",15.35,,0
2025-05-24,"Amex Delta",DELTA,"DELTA AIR LINES",11.2,Travel-Airline,0
2025-05-24,"Chase Sapphire","Zipcar Monthly Plan 866-4947227 MA","Zipcar Monthly Plan 866-4947227 MA",9.8,,0
2025-05-24,"Chase Sapphire","MTA*LIRR ETIX TICKET 718-217-5477 NY","MTA*LIRR ETIX TICKET 718-217-5477 NY",7,,0
2025-05-24,"Chase Sapphire","TST*BARACHOU 8TH AVE New York NY","TST*BARACHOU 8TH AVE New York NY",5.16,,0
2025-05-23,"Chase Sapphire","DD *DOORDASH SOOTHRTHA 855-431-0459 CA","DD *DOORDASH SOOTHRTHA 855-431-0459 CA",60.07,,0
2025-05-23,"Chase Sapphire","DD *DOORDASH ELSINALOE 855-431-0459 CA","DD *DOORDASH ELSINALOE 855-431-0459 CA",56.37,,0
2025-05-23,"Chase Sapphire","UBER *TRIP HELP.UBER.COM San Francisco CA","UBER *TRIP HELP.UBER.COM San Francisco CA",33.91,,0
2025-05-23,"Chase Sapphire","UBER *TRIP HELP.UBER.COM San Francisco CA","UBER *TRIP HELP.UBER.COM San Francisco CA",30.62,,0
2025-05-23,"Chase Sapphire","DD *DOORDASH TARGET 855-431-0459 CA","DD *DOORDASH TARGET 855-431-0459 CA",21.46,,0
2025-05-23,"Chase Sapphire","Hulu 877-8244858 CA","Hulu 877-8244858 CA",18.99,,0
2025-05-23,"Chase Sapphire","IKEA 475755445 888-434-4532 MD","IKEA 475755445 888-434-4532 MD",17.42,,1
2025-05-23,"Chase Sapphire","UBER *TRIP HELP.UBER.COM San Francisco CA","UBER *TRIP HELP.UBER.COM San Francisco CA",9.76,,0
2025-05-23,"Chase Sapphire","UBER *TRIP HELP.UBER.COM 800-5928996 CA","UBER *TRIP HELP.UBER.COM 800-5928996 CA",9.26,,0
2025-05-23,"Chase Sapphire","MTA*NYCT PAYGO NEW YORK NY","MTA*NYCT PAYGO NEW YORK NY",8.5,,0
2025-05-23,"Chase Sapphire","LIME*RIDE CJO6 LI.ME CA","LIME*RIDE CJO6 LI.ME CA",6.39,,0
2025-05-23,"Chase Sapphire","SQ *STUMPTOWN COFFEE ROAS New York NY","SQ *STUMPTOWN COFFEE ROAS New York NY",5.17,,0
2025-05-23,"Chase Sapphire","MTA*NYCT PAYGO NEW YORK NY","MTA*NYCT PAYGO NEW YORK NY",2.9,,0
2025-05-22,"Chase Sapphire","PAYPAL *JARUGA 402-935-7733 CA","PAYPAL *JARUGA 402-935-7733 CA",211.09,,0
2025-05-22,"Chase Sapphire","DD *DOORDASH OX9LANZHO 855-431-0459 CA","DD *DOORDASH OX9LANZHO 855-431-0459 CA",48.95,,0
2025-05-22,"Chase Sapphire","UBER *TRIP HELP.UBER.COM 800-5928996 CA","UBER *TRIP HELP.UBER.COM 800-5928996 CA",46.39,,0
2025-05-22,"Chase Sapphire","UBER *TRIP HELP.UBER.COM San Francisco CA","UBER *TRIP HELP.UBER.COM San Francisco CA",27.35,,0
2025-05-22,"Chase Sapphire","TST*SIGHTGLASS COFFEE - San Francisco CA","TST*SIGHTGLASS COFFEE - San Francisco CA",19.84,,0
2025-05-22,"Chase Sapphire","UBER *TRIP HELP.UBER.COM San Francisco CA","UBER *TRIP HELP.UBER.COM San Francisco CA",16.28,,0
2025-05-22,"Chase Sapphire","UBER *TRIP HELP.UBER.COM San Francisco CA","UBER *TRIP HELP.UBER.COM San Francisco CA",13.98,,0
2025-05-22,"Amex Delta",SFO,"SFO SKYCLUB CAFE 477SAN FRANCISCO       CA",10.56,"Business Services-Other Services",0
2025-05-21,"Chase Sapphire","Payment Thank You-Mobile","Payment Thank You-Mobile",1826.08,,1
2025-05-21,"Chase Sapphire","PY *EAST VILLAGE 404-201-6612 NY","PY *EAST VILLAGE 404-201-6612 NY",610,,0
2025-05-21,"Chase Sapphire","TST*BUCKS OF WOODSIDE Woodside CA","TST*BUCKS OF WOODSIDE Woodside CA",85.39,,0
2025-05-21,"Chase Sapphire","UBER *TRIP HELP.UBER.COM 800-5928996 CA","UBER *TRIP HELP.UBER.COM 800-5928996 CA",22.54,,0
2025-05-21,"Chase Sapphire","UBER *TRIP HELP.UBER.COM San Francisco CA","UBER *TRIP HELP.UBER.COM San Francisco CA",11.15,,0
2025-05-21,"Chase Sapphire","UBER *TRIP HELP.UBER.COM San Francisco CA","UBER *TRIP HELP.UBER.COM San Francisco CA",6.62,,0
2025-05-21,"Chase Sapphire","SQ *GROOVY GOOSE San Carlos CA","SQ *GROOVY GOOSE San Carlos CA",5.3,,0
2025-05-21,"Chase Sapphire","LYFT *CANCEL FEE HELP.LYFT.COM CA","LYFT *CANCEL FEE HELP.LYFT.COM CA",5,,0
2025-05-20,"Chase Sapphire","Amazon.com*NW2HU89G0 Amzn.com/bill WA","Amazon.com*NW2HU89G0 Amzn.com/bill WA",435.45,,0
2025-05-20,"Chase Sapphire","CLASSPASS* MONTHLY CLASSPASS.COM MT","CLASSPASS* MONTHLY CLASSPASS.COM MT",93.01,,0
2025-05-20,"Chase Sapphire","Spectrum 855-707-7328 MO","Spectrum 855-707-7328 MO",29.99,,0
2025-05-20,"Chase Sapphire","PHO VINH SAN CARLOS CA","PHO VINH SAN CARLOS CA",28.29,,0
2025-05-20,"Amex Delta",AMC,"AMC 9640 ONLINE*9640LEAWOOD             KS",27.99,"Entertainment-Theatrical Events",0
2025-05-20,"Chase Sapphire","UBER *TRIP HELP.UBER.COM 800-5928996 CA","UBER *TRIP HELP.UBER.COM 800-5928996 CA",20.23,,0
2025-05-20,"Chase Sapphire","UBER *TRIP HELP.UBER.COM San Francisco CA","UBER *TRIP HELP.UBER.COM San Francisco CA",18.2,,0
2025-05-20,"Chase Sapphire","UBER *TRIP HELP.UBER.COM 800-5928996 CA","UBER *TRIP HELP.UBER.COM 800-5928996 CA",7.12,,0
2025-05-20,"Chase Sapphire","PEET'S #20502 SAN CARLOS CA","PEET'S #20502 SAN CARLOS CA",4,,0
2025-05-19,"Chase Sapphire","IKEA 475755445 888-434-4532 MD","IKEA 475755445 888-434-4532 MD",384.3,,0
2025-05-19,"Chase Sapphire","TST*TERUN PIZZA - PALO A Palo Alto CA","TST*TERUN PIZZA - PALO A Palo Alto CA",140.35,,0
2025-05-19,"Chase Sapphire","MALA TOWN SAN MATEO LLC SAN MATEO CA","MALA TOWN SAN MATEO LLC SAN MATEO CA",34.98,,0
2025-05-19,"Chase Sapphire","SQ *CHUCK DONUTS Belmont CA","SQ *CHUCK DONUTS Belmont CA",16.5,,0
2025-05-19,"Chase Sapphire","CITIBIK*2 RIDES HELP.LYFT.COM CA","CITIBIK*2 RIDES HELP.LYFT.COM CA",9.26,,0
2025-05-19,"Chase Sapphire","PAYPAL *PEACOCKTVLL 023BD 212-664-0138 NY","PAYPAL *PEACOCKTVLL 023BD 212-664-0138 NY",7.99,,0
2025-05-18,"Amex Delta",DELTA,"DELTA AIR LINES",513.99,Travel-Airline,0
2025-05-18,"Chase Sapphire","MIDNIGHT-SUN-RUN-2025 CHRONOTRACK.C MN","MIDNIGHT-SUN-RUN-2025 CHRONOTRACK.C MN",80,,0
2025-05-18,"Chase Sapphire","TASKRABBIT* RECEIPT WWW.TASKRABBI CA","TASKRABBIT* RECEIPT WWW.TASKRABBI CA",42.39,,0
2025-05-18,"Chase Sapphire","BIANCHINIS MARKET # SAN CARLOS CA","BIANCHINIS MARKET # SAN CARLOS CA",39.35,,0
2025-05-18,"Chase Sapphire","SQ *T&O SAN FRANCISCO CA","SQ *T&O SAN FRANCISCO CA",7.85,,0
2025-05-18,"Chase Sapphire","PEET'S #20502 SAN CARLOS CA","PEET'S #20502 SAN CARLOS CA",4.5,,0
2025-05-18,"Chase Sapphire","LYFT *1 RIDE 05-16 HELP.LYFT.COM CA","LYFT *1 RIDE 05-16 HELP.LYFT.COM CA",2.12,,0
2025-05-17,"Chase Sapphire","Payment Thank You - Web","Payment Thank You - Web",2690.11,,1
2025-05-17,"Chase Sapphire","DD *DOORDASH SAFEWAY 855-431-0459 CA","DD *DOORDASH SAFEWAY 855-431-0459 CA",110.59,,0
2025-05-17,"Chase Sapphire","DD *DOORDASH RISEWOODF 855-431-0459 CA","DD *DOORDASH RISEWOODF 855-431-0459 CA",61.82,,0
2025-05-17,"Chase Sapphire","DD *DOORDASH LADONG 855-431-0459 CA","DD *DOORDASH LADONG 855-431-0459 CA",43.18,,0
2025-05-17,"Chase Sapphire","UBER *TRIP HELP.UBER.COM 800-5928996 CA","UBER *TRIP HELP.UBER.COM 800-5928996 CA",40.37,,0
2025-05-17,"Chase Sapphire","CLIPPER SYSTEMS MOBILE #1 CONCORD CA","CLIPPER SYSTEMS MOBILE #1 CONCORD CA",20,,0
2025-05-17,"Chase Sapphire","BROILER EXPRESS SAN CARLOS CA","BROILER EXPRESS SAN CARLOS CA",19.77,,0
2025-05-17,"Chase Sapphire","UBER *TRIP HELP.UBER.COM San Francisco CA","UBER *TRIP HELP.UBER.COM San Francisco CA",8.11,,0
2025-05-17,"Chase Sapphire","PEET'S #20502 SAN CARLOS CA","PEET'S #20502 SAN CARLOS CA",4.5,,0
2025-05-17,"Chase Sapphire","APPLE.COM/BILL 866-712-7753 CA","APPLE.COM/BILL 866-712-7753 CA",4.34,,0
2025-05-16,"Chase Sapphire","TST*MACARENA 2025 Palo Alto CA","TST*MACARENA 2025 Palo Alto CA",428.71,,0
2025-05-15,"Chase Sapphire","DD *DOORDASH KAJIKEN 855-431-0459 CA","DD *DOORDASH KAJIKEN 855-431-0459 CA",92.33,,0
2025-05-15,"Chase Sapphire","DD *DOORDASH HUMMUSMED 855-431-0459 CA","DD *DOORDASH HUMMUSMED 855-431-0459 CA",89.76,,0
2025-05-15,"Chase Sapphire","SQ *CHUCK DONUTS Belmont CA","SQ *CHUCK DONUTS Belmont CA",15.25,,0
2025-05-14,"Amex Delta",RECRUIT,"RECRUIT PRO         LONG ISLAND CITY    NY",149,"Business Services-Other Services",0
2025-05-14,"Chase Sapphire","DD *DOORDASH SUAVECITO 855-431-0459 CA","DD *DOORDASH SUAVECITO 855-431-0459 CA",97.66,,0
2025-05-14,"Chase Sapphire","CLIPPER SYSTEMS MOBILE #1 CONCORD CA","CLIPPER SYSTEMS MOBILE #1 CONCORD CA",20,,0
2025-05-13,"Chase Sapphire","DD *DOORDASH OX9LANZHO 855-431-0459 CA","DD *DOORDASH OX9LANZHO 855-431-0459 CA",124.81,,0
2025-05-13,"Chase Sapphire","TASKRABBIT* RECEIPT WWW.TASKRABBI CA","TASKRABBIT* RECEIPT WWW.TASKRABBI CA",109.49,,0
2025-05-13,"Chase Sapphire","TST*FARMHOUSE KITCHEN TH San Francisco CA","TST*FARMHOUSE KITCHEN TH San Francisco CA",53.15,,0
2025-05-13,"Chase Sapphire","BABELCLOUD INC. GRU.AI/HOME DE","BABELCLOUD INC. GRU.AI/HOME DE",19.9,,0
2025-05-13,"Chase Sapphire","SQ *CHUCK DONUTS Belmont CA","SQ *CHUCK DONUTS Belmont CA",16.95,,0
2025-05-13,"Chase Sapphire","UBER *TRIP HELP.UBER.COM CA","UBER *TRIP HELP.UBER.COM CA",8.48,,0
2025-05-12,"Chase Sapphire","JOY SUSHI.. SAN MATEO CA","JOY SUSHI.. SAN MATEO CA",113.1,,0
2025-05-12,"Amex Delta",UBER,UBER,31.92,"Transportation-Taxis & Coach",0
2025-05-12,"Chase Sapphire","WWW.PERPLEXITY.AI WWW.PERPLEXIT CA","WWW.PERPLEXITY.AI WWW.PERPLEXIT CA",20,,0
2025-05-12,"Chase Sapphire","APPLE.COM/BILL 866-712-7753 CA","APPLE.COM/BILL 866-712-7753 CA",9.99,,0
2025-05-12,"Chase Sapphire","MTA*LIRR ETIX TICKET 718-217-5477 NY","MTA*LIRR ETIX TICKET 718-217-5477 NY",5,,0
2025-05-12,"Chase Sapphire","PEET'S #04502 BELMONT CA","PEET'S #04502 BELMONT CA",4.35,,0
2025-05-11,"Chase Sapphire","Payment Thank You - Web","Payment Thank You - Web",2144.86,,1
2025-05-11,"Chase Sapphire","TST*LEVAIN UWS AMSTERDAM New York NY","TST*LEVAIN UWS AMSTERDAM New York NY",68.83,,0
2025-05-11,"Chase Sapphire","CAPPONES SALUMERIA NEW YORK NY","CAPPONES SALUMERIA NEW YORK NY",32.34,,0
2025-05-11,"Chase Sapphire","ADOBE *800-833-6687 800-833-6687 CA","ADOBE *800-833-6687 800-833-6687 CA",16.3,,0
2025-05-11,"Chase Sapphire","MTA*NYCT PAYGO NEW YORK NY","MTA*NYCT PAYGO NEW YORK NY",8.5,,0
2025-05-11,"Chase Sapphire","MTA*NYCT PAYGO NEW YORK NY","MTA*NYCT PAYGO NEW YORK NY",2.9,,0
2025-05-10,"Chase Sapphire","TST*LEXPRESS New York NY","TST*LEXPRESS New York NY",83,,0
2025-05-10,"Chase Sapphire","TOFU TOFU NEW YORK NY","TOFU TOFU NEW YORK NY",62.49,,0
2025-05-10,"Chase Sapphire","TST*JACKS WIFE FREDA - New York NY","TST*JACKS WIFE FREDA - New York NY",54.13,,0
2025-05-10,"Chase Sapphire","GOOGLE *Google One 855-836-3987 CA","GOOGLE *Google One 855-836-3987 CA",21.76,,0
2025-05-10,"Chase Sapphire","SQ *STUMPTOWN COFFEE ROAS New York NY","SQ *STUMPTOWN COFFEE ROAS New York NY",6.17,,0
2025-05-10,"Chase Sapphire","TST*LEVAIN NOHO NYC New York NY","TST*LEVAIN NOHO NYC New York NY",5.75,,0
2025-05-09,"Chase Sapphire","WWW.WEWORK.COM WWW.WEWORK.CO NY","WWW.WEWORK.COM WWW.WEWORK.CO NY",39,,0
2025-05-09,"Chase Sapphire","FIVE GUYS NY 1857 QSR NEW YORK NY","FIVE GUYS NY 1857 QSR NEW YORK NY",25.84,,0
2025-05-09,"Chase Sapphire","NYTIMES* 800-698-4637 NY","NYTIMES* 800-698-4637 NY",23,,0
2025-05-09,"Chase Sapphire","DD *DOORDASH XIANFAMOU 855-431-0459 CA","DD *DOORDASH XIANFAMOU 855-431-0459 CA",20.37,,0
2025-05-09,"Chase Sapphire","SQ *CULTURE ESPRESSO New York NY","SQ *CULTURE ESPRESSO New York NY",10.69,,0
2025-05-09,"Chase Sapphire","TST*LE VILLAGE 4F New York NY","TST*LE VILLAGE 4F New York NY",8,,0
2025-05-09,"Chase Sapphire","CURSOR USAGE APR CURSOR.COM NY","CURSOR USAGE APR CURSOR.COM NY",7.35,,0
2025-05-09,"Chase Sapphire","MTA*NYCT PAYGO NEW YORK NY","MTA*NYCT PAYGO NEW YORK NY",2.9,,0
2025-05-08,"Chase Sapphire","PRINCE LUMBER LLC 646-889-3404 NY","PRINCE LUMBER LLC 646-889-3404 NY",1417.92,,0
2025-05-08,"Chase Sapphire","DD *DOORDASH KAJIKEN 855-431-0459 CA","DD *DOORDASH KAJIKEN 855-431-0459 CA",71.63,,0
2025-05-08,"Chase Sapphire","TST*COPPELIA New York NY","TST*COPPELIA New York NY",29.5,,0
2025-05-08,"Amex Delta",UBER,UBER,28.56,"Transportation-Taxis & Coach",0
2025-05-08,"Chase Sapphire","LYFT *1 RIDE 05-07 LYFT.COM CA","LYFT *1 RIDE 05-07 LYFT.COM CA",13.29,,0
2025-05-08,"Chase Sapphire","GOOGLE*COLAB CC GOOGLE.COM CA","GOOGLE*COLAB CC GOOGLE.COM CA",10.88,,0
2025-05-08,"Amex Delta",AMEX,"AMEX RIDESHARE CREDIT",10,"Fees & Adjustments-Fees & Adjustments",1
2025-05-08,"Chase Sapphire","MTA*NYCT PAYGO NEW YORK NY","MTA*NYCT PAYGO NEW YORK NY",8.5,,0
2025-05-08,"Chase Sapphire","BROOKLYN BAGEL (8TH ST) 212-4773070 NY","BROOKLYN BAGEL (8TH ST) 212-4773070 NY",8.02,,0
2025-05-08,"Chase Sapphire","MTA*LIRR ETIX TICKET 718-217-5477 NY","MTA*LIRR ETIX TICKET 718-217-5477 NY",5,,0
